"Perioden";"Regio's";"Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/Jonger dan 5 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/5 tot 10 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/10 tot 15 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/15 tot 20 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/20 tot 25 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/25 tot 45 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/45 tot 65 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/65 tot 80 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/80 jaar of ouder (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/Jonger dan 5 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/5 tot 10 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/10 tot 15 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/15 tot 20 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/20 tot 25 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/25 tot 45 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/45 tot 65 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/65 tot 80 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/80 jaar of ouder (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Totale druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Groene druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Grijze druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Nederlandse achtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Totaal met migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen, Aruba (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Nederlandse achtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Totaal met migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Westerse migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen, Aruba (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (%)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Immigratie (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Emigratie (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo, relatief (per 1 000 inwoners)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Totaal particuliere huishoudens (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Eenpersoonshuishoudens (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Meerpersoonshuishoudens zonder kinderen (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Meerpersoonshuishoudens met kinderen (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Eenpersoonshuishoudens (%)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Meerpersoonshuishoudens zonder kinderen (%)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Meerpersoonshuishoudens met kinderen (%)";"Bevolking/Particuliere huishoudens/Gemiddelde huishoudensgrootte (personen per 1 huishouden)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Voortgezet onderwijs (aantal)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Beroepsopleidende leerweg (aantal)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Beroepsbegeleidende leerweg (aantal)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Hoger beroepsonderwijs (aantal)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Wetenschappelijk onderwijs (aantal)";"Onderwijs/Naar woongemeente/Gediplomeerden/Voortgezet onderwijs (aantal)";"Onderwijs/Naar woongemeente/Gediplomeerden/Middelbaar beroepsonderwijs (aantal)";"Onderwijs/Naar woongemeente/Gediplomeerden/Hoger beroepsonderwijs bachelor (aantal)";"Onderwijs/Naar woongemeente/Gediplomeerden/Wo master/doctoraal (aantal)"
"2025";"Arnemuiden";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Arnhem";169364;7823;7936;8622;9649;12683;51427;43358;21600;6266;4,6;4,7;5,1;5,7;7,5;30,4;25,6;12,8;3,7;57,6;31,7;25,9;;;;;;;;;;;;;;;;;;;;;;;85669;41787;20177;23705;48,8;23,6;27,7;1,92;;;;;;;;;
"2025";"Assen";70392;3201;3232;3859;4505;4125;16833;19124;11706;3807;4,5;4,6;5,5;6,4;5,9;23,9;27,2;16,6;5,4;75,6;36,9;38,7;;;;;;;;;;;;;;;;;;;;;;;32767;13339;9213;10215;40,7;28,1;31,2;2,07;;;;;;;;;
"2025";"Asten";17385;861;805;841;949;982;4083;4664;3156;1044;5;4,6;4,8;5,5;5,6;23,5;26,8;18,2;6;78,7;35,5;43,2;;;;;;;;;;;;;;;;;;;;;;;7507;2405;2505;2597;32;33,4;34,6;2,28;;;;;;;;;
"2025";"Avereest";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Axel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Baarle-Nassau";7205;286;340;321;339;364;1517;2034;1489;515;4;4,7;4,5;4,7;5,1;21,1;28,2;20,7;7,1;84;32,8;51,2;;;;;;;;;;;;;;;;;;;;;;;3238;1111;1114;1013;34,3;34,4;31,3;2,18;;;;;;;;;
"2025";"Baarn";25184;1159;1323;1419;1315;1097;5451;6991;4590;1839;4,6;5,3;5,6;5,2;4,4;21,6;27,8;18,2;7,3;86;38,5;47,5;;;;;;;;;;;;;;;;;;;;;;;11318;4447;3276;3595;39,3;28,9;31,8;2,11;;;;;;;;;
"2025";"Bakel en Milheeze";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Barendrecht";48550;2197;2672;3090;3327;3028;9981;14517;7331;2407;4,5;5,5;6,4;6,9;6,2;20,6;29,9;15,1;5;76,4;41;35,4;;;;;;;;;;;;;;;;;;;;;;;19719;5369;5832;8518;27,2;29,6;43,2;2,44;;;;;;;;;
"2025";"Barneveld";63152;4494;4508;4475;4250;4036;15588;14562;8232;3007;7,1;7,1;7,1;6,7;6,4;24,7;23,1;13;4,8;84,7;51,9;32,9;;;;;;;;;;;;;;;;;;;;;;;23866;6793;7074;9999;28,5;29,6;41,9;2,61;;;;;;;;;
"2025";"Bathmen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bedum";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Beek (L.)";16251;672;680;745;711;771;3592;4517;3347;1216;4,1;4,2;4,6;4,4;4,7;22,1;27,8;20,6;7,5;83;31,6;51,4;;;;;;;;;;;;;;;;;;;;;;;7686;2631;2720;2335;34,2;35,4;30,4;2,09;;;;;;;;;
"2025";"Beek en Donk";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Beekdaelen";35824;1526;1540;1671;1630;1608;7548;10237;7443;2621;4,3;4,3;4,7;4,6;4,5;21,1;28,6;20,8;7,3;84,7;32,8;51,9;;;;;;;;;;;;;;;;;;;;;;;16435;5336;5909;5190;32,5;36;31,6;2,14;;;;;;;;;
"2025";"Beemster";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Beesel";13524;578;613;614;706;717;2953;3828;2696;819;4,3;4,5;4,5;5,2;5,3;21,8;28,3;19,9;6,1;80,4;33,5;46,9;;;;;;;;;;;;;;;;;;;;;;;6123;1959;2157;2007;32;35,2;32,8;2,19;;;;;;;;;
"2025";"Beilen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Belfeld";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bellingwedde";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bemmel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bennebroek";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Berg en Dal";35558;1497;1512;1661;1779;1861;7390;10319;7083;2456;4,2;4,3;4,7;5;5,2;20,8;29;19,9;6,9;81,7;33;48,7;;;;;;;;;;;;;;;;;;;;;;;16388;5951;5355;5082;36,3;32,7;31;2,11;;;;;;;;;
"2025";"Bergambacht";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bergeijk";19263;901;865;909;1020;1056;4349;5420;3555;1188;4,7;4,5;4,7;5,3;5,5;22,6;28,1;18,5;6,2;77,9;34,1;43,8;;;;;;;;;;;;;;;;;;;;;;;8388;2533;2956;2899;30,2;35,2;34,6;2,28;;;;;;;;;
"2025";"Bergen (L.)";13062;473;538;579;651;681;2679;3935;2760;766;3,6;4,1;4,4;5;5,2;20,5;30,1;21,1;5,9;79,1;30,7;48,3;;;;;;;;;;;;;;;;;;;;;;;5772;1680;2184;1908;29,1;37,8;33,1;2,24;;;;;;;;;
"2025";"Bergen (NH.)";29722;851;1047;1329;1532;1377;4462;8841;7173;3110;2,9;3,5;4,5;5,2;4,6;15;29,7;24,1;10,5;102,5;32,4;70;;;;;;;;;;;;;;;;;;;;;;;14241;5594;4690;3957;39,3;32,9;27,8;2,03;;;;;;;;;
"2025";"Bergen op Zoom";70194;3247;3429;3604;3725;3828;16934;19231;12210;3986;4,6;4,9;5,1;5,3;5,5;24,1;27,4;17,4;5,7;75,5;35;40,5;;;;;;;;;;;;;;;;;;;;;;;32116;11653;10205;10258;36,3;31,8;31,9;2,14;;;;;;;;;
"2025";"Bergeyk";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bergh";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bergschenhoek";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Berkel en Rodenrijs";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Berkel-Enschot";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Berkelland";43917;1761;1852;2073;2551;2421;8544;12785;8959;2971;4;4,2;4,7;5,8;5,5;19,5;29,1;20,4;6,8;84,9;34,7;50,2;;;;;;;;;;;;;;;;;;;;;;;19309;6034;6944;6331;31,2;36;32,8;2,24;;;;;;;;;
"2025";"Berlicum";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bernheze";32606;1518;1636;1679;1884;2041;7427;8892;5610;1919;4,7;5;5,1;5,8;6,3;22,8;27,3;17,2;5,9;77,6;36,6;41;;;;;;;;;;;;;;;;;;;;;;;13662;3993;4629;5040;29,2;33,9;36,9;2,35;;;;;;;;;
"2025";"Bernisse";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Best";31652;1636;1549;1641;1715;1791;7940;8819;4941;1620;5,2;4,9;5,2;5,4;5,7;25,1;27,9;15,6;5,1;70,6;35,3;35,4;;;;;;;;;;;;;;;;;;;;;;;13948;4397;4484;5067;31,5;32,1;36,3;2,26;;;;;;;;;
"2025";"Beuningen";26749;1329;1427;1336;1359;1389;6206;7665;4781;1257;5;5,3;5;5,1;5,2;23,2;28,7;17,9;4,7;75,3;35,7;39,6;;;;;;;;;;;;;;;;;;;;;;;11681;3500;3933;4248;30;33,7;36,4;2,27;;;;;;;;;
"2025";"Beverwijk";43040;2231;2200;2206;2319;2473;11833;11430;6306;2042;5,2;5,1;5,1;5,4;5,7;27,5;26,6;14,7;4,7;67,2;34,8;32,4;;;;;;;;;;;;;;;;;;;;;;;19964;7937;5192;6835;39,8;26;34,2;2,13;;;;;;;;;
"2025";"het Bildt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"De Bilt";43792;2169;2580;2726;2652;1961;8975;11859;7546;3324;5;5,9;6,2;6,1;4,5;20,5;27,1;17,2;7,6;92,1;44,4;47,7;;;;;;;;;;;;;;;;;;;;;;;19550;7319;5484;6747;37,4;28,1;34,5;2,2;;;;;;;;;
"2025";"Binnenmaas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bladel";21006;917;973;1077;1105;1174;4898;5801;3626;1435;4,4;4,6;5,1;5,3;5,6;23,3;27,6;17,3;6,8;76,9;34,3;42,6;;;;;;;;;;;;;;;;;;;;;;;9198;2914;3222;3062;31,7;35;33,3;2,25;;;;;;;;;
"2025";"Bladel en Netersel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Blaricum";12947;765;993;830;704;488;2731;3319;2361;756;5,9;7,7;6,4;5,4;3,8;21,1;25,6;18,2;5,8;98;50,4;47,7;;;;;;;;;;;;;;;;;;;;;;;5399;1705;1621;2073;31,6;30;38,4;2,34;;;;;;;;;
"2025";"Bleiswijk";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bloemendaal";23592;857;1301;1785;1666;860;3476;7075;4494;2078;3,6;5,5;7,6;7,1;3,6;14,7;30;19;8,8;106,7;49,2;57,6;;;;;;;;;;;;;;;;;;;;;;;10035;3311;3126;3598;33;31,2;35,9;2,29;;;;;;;;;
"2025";"Boarnsterhim";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bodegraven";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bodegraven-Reeuwijk";37209;2196;2182;2133;2206;2108;8897;9544;5875;2068;5,9;5,9;5,7;5,9;5,7;23,9;25,6;15,8;5,6;81,1;42,4;38,7;;;;;;;;;;;;;;;;;;;;;;;15597;4742;5017;5838;30,4;32,2;37,4;2,36;;;;;;;;;
"2025";"Boekel";11465;666;555;570;710;668;2811;3116;1794;575;5,8;4,8;5;6,2;5,8;24,5;27,2;15,6;5;73,8;37,9;35,9;;;;;;;;;;;;;;;;;;;;;;;4606;1288;1525;1793;28;33,1;38,9;2,43;;;;;;;;;
"2025";"Ten Boer";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bolsward";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Borculo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Borger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Borger-Odoorn";26049;1065;1181;1287;1362;1224;5206;7746;5365;1613;4,1;4,5;4,9;5,2;4,7;20;29,7;20,6;6,2;83,8;34,5;49,2;;;;;;;;;;;;;;;;;;;;;;;11600;3493;4467;3640;30,1;38,5;31,4;2,21;;;;;;;;;
"2025";"Born";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Borne";24741;1342;1435;1455;1424;1141;5867;6364;4218;1495;5,4;5,8;5,9;5,8;4,6;23,7;25,7;17;6;85;42,3;42,7;;;;;;;;;;;;;;;;;;;;;;;10340;3006;3468;3866;29,1;33,5;37,4;2,34;;;;;;;;;
"2025";"Borsele";23125;1173;1251;1297;1326;1293;5147;6363;4012;1263;5,1;5,4;5,6;5,7;5,6;22,3;27,5;17,3;5,5;80,6;39,4;41,2;;;;;;;;;;;;;;;;;;;;;;;9930;3091;3441;3398;31,1;34,7;34,2;2,3;;;;;;;;;
"2025";"Boskoop";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Boxmeer";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Boxtel";34241;1537;1518;1669;2082;1957;7964;9332;6205;1977;4,5;4,4;4,9;6,1;5,7;23,3;27,3;18,1;5,8;77,8;35,4;42,5;;;;;;;;;;;;;;;;;;;;;;;15464;5539;4874;5051;35,8;31,5;32,7;2,17;;;;;;;;;
"2025";"Brakel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Breda";188779;8618;8895;9598;11246;14637;50863;48002;27155;9765;4,6;4,7;5,1;6;7,8;26,9;25,4;14,4;5,2;66,3;33,8;32,5;;;;;;;;;;;;;;;;;;;;;;;92225;40548;24927;26750;44;27;29;2,02;;;;;;;;;
"2025";"Brederwiede";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Breukelen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Brielle";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Broekhuizen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bronckhorst";36012;1288;1426;1663;2001;1979;6244;10944;7853;2614;3,6;4;4,6;5,6;5,5;17,3;30,4;21,8;7,3;87,9;33,3;54,6;;;;;;;;;;;;;;;;;;;;;;;15785;4661;6018;5106;29,5;38,1;32,3;2,24;;;;;;;;;
"2025";"Brouwershaven";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bruinisse";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Brummen";21394;869;959;952;1089;1055;4439;6166;4322;1543;4,1;4,5;4,4;5,1;4,9;20,7;28,8;20,2;7,2;83,5;33,2;50,3;;;;;;;;;;;;;;;;;;;;;;;9540;2932;3581;3027;30,7;37,5;31,7;2,2;;;;;;;;;
"2025";"Brunssum";27534;1071;1126;1216;1248;1332;6045;7895;5602;1999;3,9;4,1;4,4;4,5;4,8;22;28,7;20,3;7,3;80,3;30,5;49,8;;;;;;;;;;;;;;;;;;;;;;;13709;5600;4211;3898;40,8;30,7;28,4;1,97;;;;;;;;;
"2025";"Budel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Bunnik";16279;829;1000;1026;996;806;3455;4471;2609;1087;5,1;6,1;6,3;6,1;5;21,2;27,5;16;6,7;86,4;44,1;42,3;;;;;;;;;;;;;;;;;;;;;;;7023;2316;2141;2566;33;30,5;36,5;2,3;;;;;;;;;
"2025";"Bunschoten";22684;1302;1419;1435;1441;1409;5979;5704;3025;970;5,7;6,3;6,3;6,4;6,2;26,4;25,1;13,3;4,3;73,3;42,8;30,5;;;;;;;;;;;;;;;;;;;;;;;8887;2426;2716;3745;27,3;30,6;42,1;2,52;;;;;;;;;
"2025";"Buren";27978;1307;1364;1506;1550;1493;6066;8504;4909;1279;4,7;4,9;5,4;5,5;5,3;21,7;30,4;17,5;4,6;74,2;35,7;38,5;;;;;;;;;;;;;;;;;;;;;;;11935;3481;4109;4345;29,2;34,4;36,4;2,33;;;;;;;;;
"2025";"Bussum";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Capelle aan den IJssel";68624;3388;3552;3723;3827;3997;17445;17417;11736;3539;4,9;5,2;5,4;5,6;5,8;25,4;25,4;17,1;5,2;76,6;37,3;39,3;;;;;;;;;;;;;;;;;;;;;;;32486;13084;8581;10821;40,3;26,4;33,3;2,09;;;;;;;;;
"2025";"Castricum";36618;1629;1793;1903;1959;1976;7404;10152;7029;2773;4,4;4,9;5,2;5,3;5,4;20,2;27,7;19,2;7,6;87,5;37,3;50,2;;;;;;;;;;;;;;;;;;;;;;;16379;5656;5214;5509;34,5;31,8;33,6;2,2;;;;;;;;;
"2025";"Chaam";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Coevorden";35860;1427;1613;1761;1999;1939;7234;10257;7231;2399;4;4,5;4,9;5,6;5,4;20,2;28,6;20,2;6,7;84,6;35;49,6;;;;;;;;;;;;;;;;;;;;;;;15910;5228;5605;5077;32,9;35,2;31,9;2,19;;;;;;;;;
"2025";"Cothen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Cranendonck";21665;934;1023;1139;1250;1141;4779;5884;4145;1370;4,3;4,7;5,3;5,8;5,3;22,1;27,2;19,1;6,3;83,5;36,8;46,7;;;;;;;;;;;;;;;;;;;;;;;9181;2869;3328;2984;31,2;36,2;32,5;2,21;;;;;;;;;
"2025";"Cromstrijen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Cuijk";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Culemborg";30281;1703;1594;1732;1699;1575;7281;8394;4880;1423;5,6;5,3;5,7;5,6;5,2;24;27,7;16,1;4,7;75,5;39;36,5;;;;;;;;;;;;;;;;;;;;;;;13410;4612;3964;4834;34,4;29,6;36;2,24;;;;;;;;;
"2025";"Dalen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dalfsen";30047;1448;1702;1755;1797;1691;6545;8174;5169;1766;4,8;5,7;5,8;6;5,6;21,8;27,2;17,2;5,9;83,1;40,8;42,3;;;;;;;;;;;;;;;;;;;;;;;12375;3529;4145;4701;28,5;33,5;38;2,39;;;;;;;;;
"2025";"Dantumadeel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dantumadiel";19137;944;1034;1122;1122;1099;4140;5061;3416;1199;4,9;5,4;5,9;5,9;5,7;21,6;26,4;17,9;6,3;85,8;41;44,8;;;;;;;;;;;;;;;;;;;;;;;8065;2538;2603;2924;31,5;32,3;36,3;2,33;;;;;;;;;
"2025";"Delft";110173;4308;4459;4512;6667;15904;33723;22457;13944;4199;3,9;4;4,1;6,1;14,4;30,6;20,4;12,7;3,8;52,8;27,7;25,2;;;;;;;;;;;;;;;;;;;;;;;63476;37324;13459;12693;58,8;21,2;20;1,72;;;;;;;;;
